2025-07-12 12:44:37.014,1.7501,2.0479,Auto: Turned off charging and on LED (above high setpoint)
2025-07-12 12:44:47.475,1.4925,2.0317,Auto: Turned on charging and off LED (below low setpoint)
2025-07-12 12:45:18.118,1.7504,1.7631,Auto: Turned off charging and on LED (above high setpoint)
2025-07-12 12:45:28.298,1.4891,1.9478,Auto: Turned on charging and off LED (below low setpoint)
2025-07-12 12:46:08.601,1.7514,2.0479,Auto: Turned off charging and on LED (above high setpoint)
2025-07-12 12:46:18.703,1.49,2.0349,Auto: Turned on charging and off LED (below low setpoint)
2025-07-12 12:46:49.107,1.7515,2.0479,Auto: Turned off charging and on LED (above high setpoint)
2025-07-12 12:46:59.220,1.4896,2.0337,Auto: Turned on charging and off LED (below low setpoint)
2025-07-12 12:49:00.506,1.751,0.3229,Auto: Turned off charging and on LED (above high setpoint)
2025-07-12 12:49:10.955,1.4934,2.0234,Auto: Turned on charging and off LED (below low setpoint)
2025-07-12 12:49:21.088,1.7569,2.0479,Auto: Turned off charging and on LED (above high setpoint)
2025-07-12 12:49:31.204,1.4929,2.0241,Auto: Turned on charging and off LED (below low setpoint)
2025-07-12 12:49:41.431,1.7537,2.0479,Auto: Turned off charging and on LED (above high setpoint)
2025-07-12 12:49:51.564,1.4946,2.0265,Auto: Turned on charging and off LED (below low setpoint)
2025-07-12 12:50:01.671,1.7511,2.0479,Auto: Turned off charging and on LED (above high setpoint)
2025-07-12 12:50:11.937,1.4925,2.0266,Auto: Turned on charging and off LED (below low setpoint)
2025-07-12 12:50:32.112,1.7505,2.0479,Auto: Turned off charging and on LED (above high setpoint)
2025-07-12 12:50:42.605,1.4919,2.0266,Auto: Turned on charging and off LED (below low setpoint)
2025-07-12 12:51:13.177,1.7511,2.0439,Auto: Turned off charging and on LED (above high setpoint)
2025-07-12 12:51:23.301,1.4885,2.0223,Auto: Turned on charging and off LED (below low setpoint)
2025-07-12 12:51:53.521,1.7512,1.7483,Auto: Turned off charging and on LED (above high setpoint)
2025-07-12 12:52:03.637,1.4882,1.8308,Auto: Turned on charging and off LED (below low setpoint)
2025-07-12 12:59:12.960,,,Setpoints updated: low=2.7, high=3.2
2025-07-12 12:59:18.353,1.685,0.4072,Auto: Turned off charging and on LED (above high setpoint)
2025-07-12 13:05:01.744,1.3463,2.0479,Auto: Turned on charging and off LED (below low setpoint)
2025-07-12 13:05:31.968,1.6021,2.0479,Auto: Turned off charging and on LED (above high setpoint)
2025-07-12 13:08:03.094,1.3494,2.0479,Auto: Turned on charging and off LED (below low setpoint)
2025-07-12 13:10:23.967,1.6019,2.0479,Auto: Turned off charging and on LED (above high setpoint)
2025-07-12 13:12:55.106,1.3461,2.0479,Auto: Turned on charging and off LED (below low setpoint)
2025-07-12 13:15:36.846,1.6027,2.0479,Auto: Turned off charging and on LED (above high setpoint)
2025-07-12 13:18:07.807,1.3458,2.0479,Auto: Turned on charging and off LED (below low setpoint)
2025-07-12 13:20:29.649,1.6003,2.0479,Auto: Turned off charging and on LED (above high setpoint)
2025-07-12 13:22:51.147,1.3457,2.0479,Auto: Turned on charging and off LED (below low setpoint)
2025-07-12 13:25:32.363,1.6023,2.0479,Auto: Turned off charging and on LED (above high setpoint)
2025-07-12 13:27:54.536,1.3478,2.0479,Auto: Turned on charging and off LED (below low setpoint)
2025-07-12 13:30:26.064,1.6003,1.9791,Auto: Turned off charging and on LED (above high setpoint)
2025-07-12 13:32:47.768,1.3441,2.0479,Auto: Turned on charging and off LED (below low setpoint)
